nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Valencia D.,A,A,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Alvarez A.,A,Pc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Hjulmand,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Helgason,C,C;T,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Rodriguez P.,A,A,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Hrustic,C,C,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ebosse,D,Ds;Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ilkhan,C,C;T,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Degli Innocenti,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ekong,A,A,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Abankwah,D,Dd;Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Sosa,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Guarino,D,Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Carboni F.,D,Ds;E,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Vivaldo,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Faticanti,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Pisilli,C,C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Belardinelli,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Flamingo,D,Dc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Popa,P,Por,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Camara E.,C,M;C,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Smajlovic,D,Dc,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Lella,C,C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Stubljar,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Szyminski,D,Dc,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Klitten,D,Ds;E,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Haoudi,C,C;T,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Bidaoui,A,A,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Yalcin,A,Pc,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Stankovic F.,P,Por,INT,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Diaw,A,Pc,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Saco,C,M;C,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
N'Guessan,D,Dc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Joselito,C,M;C,VER,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Gori,P,Por,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Gonzalez F.,D,Dc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Borbei,P,Por,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Palmisani,P,Por,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Corfitzen,A,A,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Kalaj,D,Dc,FRO,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Gasperini T.,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Camarda,A,Pc,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Samooja,P,Por,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Goglichidze,D,Dd;Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Ilic M.,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Popovic,C,T,MON,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Stolz,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
Kabic,A,A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2023-24
