nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Kokorin,A,Pc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
DARBOE,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Amey,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Urbanski,C,T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Raimondo,A,Pc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bertini,C,M;C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
CORTINOVIS,C,C;T,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Furlan,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ferrarini,D,Dd;E,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
KAMENOVIC,D,Ds;E,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Cavion,C,C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kornvig,C,C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Di Mariano,A,A,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Adamonis,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kechrida,D,Dd;E,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kaio Jorge,A,Pc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
MARFELLA,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
SHER,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Theate,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Molla,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Russo,P,Por,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Piana,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Gondo,A,Pc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Podgoreanu,A,A,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Viti,D,Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
NGUIAMBA,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Motoc,D,Dc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Lazetic,A,Pc,MIL,0,0.0,0.0,0,0,0,0,0,1,0,2022-23
Praszelik,C,T,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Mikael,A,Pc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Trimboli,C,C,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Cisse',A,Pc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bertola,D,Dc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bagnolini,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Buta,D,Ds;E,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Sorrentino A.,P,Por,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Tenkorang,C,C,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ndiaye,D,Dc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ravanelli,D,Dc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Fiordaliso,D,Dd;Dc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Strizzolo,A,A,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
BJORKENGREN,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ciezkowski,P,Por,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Casadei,C,C;T,INT,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
MICAI,P,Por,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Chiesa M.,P,Por,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Samek,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Degli Innocenti,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Tripi,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
SARO,P,Por,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Normann,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Guarino,D,Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Garbett,C,C,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Carboni V.,C,T;A,INT,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Vasquez D.,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Zeefuik,D,Dd;E,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Krollis,A,Pc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Faticanti,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Martinelli T.,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
