nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Osimhen,A,Pc,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Corvi,P,Por,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Rinaldi,P,Por,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Di Chiara,D,Ds;E,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Partipilo,A,A,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Boer,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ryan,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Smalling,D,Dc,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Kumbulla,D,Dc,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Sangare' B.,D,Dd;E,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Joao Costa,A,A,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Popa,P,Por,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Schuurs,D,Dc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ferreira J.,D,B;Dd;E,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ebosele,D,Dd;E,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Success,A,A,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Pizarro,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Bertinato,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Grandi,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Jajalo,C,M;C,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Tessmann,C,M;C,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Lella,C,C,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Berardi A.,P,Por,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Okou,D,Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ceccherini,D,Dd;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Mitrovic S.,C,W,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Tavsan,A,W;A,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Cruz,A,Pc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Esteves G.,D,Dd;Ds;E,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Brancolini,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ciocci,P,Por,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Torriani,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Donnarumma An.,P,Por,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Mazza,P,Por,MON,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
El Haddad,C,T,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Marin Re.,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Dellavalle,D,Dd;Dc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Cassa,C,C,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Byar,C,C;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Cisse' A.,C,W;T,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Manzoni,C,C;T,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Kouda,C,C;T,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Vos,C,M;C,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Hasa,C,C;T,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Plizzari,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Kowalski,A,A,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Florenzi,D,Dd;Ds;E,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Arthur Melo,C,M;C,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Basic,C,C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Sansone,A,A,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Piana,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Selvik,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Marcone,P,Por,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ibrahimovic A.,C,W;T,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Stolz,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Pedrola,A,W;A,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Slotsager,D,Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Cuenca H.,C,W;T,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Salama,A,Pc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Azon,A,Pc,COM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Scott,D,Dc,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Calligaris,P,Por,INT,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Luan Patrick,D,Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
De Marzi,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
