nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Montiel,C,T;A,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Corbo,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Armini,D,Dd;Ds;Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Jagiello,C,C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Adorante,A,Pc,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Adekanye,A,A,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Bocchetti,D,Ds;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Jony,C,E;C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Carnesecchi,P,Por,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Pinna,D,Dd;E,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Esposito,A,Pc,INT,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ferigra,D,Dc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Rauti,A,Pc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Henderson L.,C,C,VER,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Schone,C,C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Avogadri,P,Por,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ankersen,D,Dd;Ds;E,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Diallo Am.,A,A,ATA,0,0.0,0.0,0,0,0,0,0,1,0,2020-21
Turati,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Breza,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Bellanova,D,Dd;E,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Maldini,C,T;A,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Pirola,D,Dc,INT,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Prodl,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ciocci,P,Por,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ladinetti,C,M;C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Moro,A,A,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Gagliano,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Dalle Mura,D,Dc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Gori P.,P,Por,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Volta,D,Dc,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Gigliotti,D,Ds;Dc,CRO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Mustacchio,C,E;W,CRO,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Vagiannidis,D,Dd;E,INT,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ravaglia,P,Por,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Desjardins,P,Por,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Krapikas,P,Por,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Gudjohnsen,A,Pc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Asoro,A,A,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ake' M.,A,A,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Luvumbo,A,A,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Males,A,A,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Boer,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Alia,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Amione,D,Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Basit,C,M;C,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Gasparini,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Rinaldi,P,Por,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Farelli,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Rabbi,A,A,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Dragusin,D,Dc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Kovalenko,C,T,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Di Pardo,D,E,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Ghislandi,D,Dd;E,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Karamoko Is.,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Correia,A,W;A,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Camara D.,C,C,PAR,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Bove,C,C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Amey,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Urbanski,C,T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Raimondo,A,Pc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
Diambo,C,M;C,BEN,0,0.0,0.0,0,0,0,0,0,0,0,2020-21
